Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
250750705000076,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507001.0,Água Fria,1,0,299.0,1035.0,3.46,1.52,1832.39,2680030.08,1895.8,2652467.25,971.58,1756660.52,1503.72,1918893.35,
250750705000077,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,1,345.0,1295.0,3.75,4.01,498.14,367779.75,543.85,376697.73,280.04,192002.2,476.08,233143.18,
250750705000078,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,371.0,1371.0,3.7,3.49,490.13,125165.16,537.98,111601.31,296.07,110356.5,478.37,91072.05,
250750705000079,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,374.0,1237.0,3.31,2.32,1190.09,1946299.04,1293.88,1981850.06,638.56,1059922.3,1040.84,1309319.14,
250750705000080,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,269.0,915.0,3.4,2.23,2216.32,4075904.32,2258.3,4058238.59,1194.15,2547861.18,1743.28,2762601.18,
250750705000081,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,248.0,835.0,3.37,2.37,679.48,307124.02,769.45,278429.97,441.13,338149.37,737.0,346914.75,
250750705000082,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,202.0,710.0,3.51,2.25,683.38,741802.24,779.9,771465.67,400.95,377408.24,640.87,449679.2,
250750705000083,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,382.0,1451.0,3.8,3.37,452.33,92072.52,514.26,72774.38,240.19,90218.79,462.39,70906.2,
250750705000084,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,286.0,1094.0,3.83,2.83,828.63,1362671.02,947.95,1446118.27,435.51,645578.52,768.59,883777.87,
250750705000085,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,345.0,1249.0,3.62,2.89,1882.12,5853460.73,1932.54,5913000.25,1006.11,3758713.88,1480.92,4830820.92,
250750705000086,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,257.0,964.0,3.75,3.02,1661.12,3843886.04,1735.4,3887041.06,857.88,1836847.15,1292.95,2206529.41,
250750705000087,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,343.0,1124.0,3.28,2.21,2176.29,4794758.58,2268.9,4788653.7,1126.32,2702279.21,1627.99,3089749.7,
250750705000088,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,305.0,1104.0,3.62,2.26,2369.21,5368539.3,2466.25,5349038.38,1234.79,3158108.66,1828.58,3591632.94,
250750705000089,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,221.0,676.0,3.06,1.77,2326.11,4815892.83,2424.86,4780719.75,1261.76,3118940.2,1883.28,3485676.87,
250750705000090,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,280.0,984.0,3.51,2.39,2196.7,8348242.38,2303.65,8508925.27,1126.62,3720585.2,1632.95,4567288.55,
250750705000091,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,1,152.0,554.0,3.64,3.66,395.24,62101.22,445.01,47666.17,242.14,81753.93,444.25,60115.54,
250750705000092,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,1,181.0,676.0,3.73,3.74,390.25,71396.44,455.72,53424.58,212.62,73360.34,448.59,48827.53,
250750705000093,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,247.0,704.0,2.85,1.87,904.88,542361.94,959.25,522711.14,601.54,497322.89,864.44,487387.41,
250750705000094,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,1,153.0,520.0,3.4,2.7,433.77,241988.84,514.47,245518.58,286.26,140146.44,456.33,145821.48,
250750705000095,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,1,335.0,1187.0,3.54,2.94,460.55,106191.37,541.35,80992.61,275.27,132415.18,512.97,124810.79,
250750705000096,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,297.0,1102.0,3.71,2.77,1074.91,1823656.34,1156.69,1867971.79,585.11,924226.39,916.77,1144427.01,
250750705000097,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,398.0,1451.0,3.65,2.56,1664.18,4065257.51,1819.63,4162392.69,867.83,2269241.46,1362.39,2889400.18,
250750705000098,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,364.0,1255.0,3.45,2.62,2352.16,9876071.68,2425.46,10006415.82,1344.56,7667584.38,1915.87,9833802.02,
250750705000099,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,319.0,997.0,3.13,1.97,1626.34,2891217.58,1807.68,2885770.73,1052.46,2404113.94,1480.12,2748572.5,
250750705000100,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,239.0,813.0,3.4,1.99,859.97,1790842.49,1245.65,2115552.0,677.94,1124974.43,1073.53,1357253.76,
250750705000101,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,229.0,795.0,3.47,2.79,630.63,231204.71,656.43,223694.14,355.03,172795.29,555.04,159096.63,
250750705000102,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,295.0,1132.0,3.84,3.57,389.87,154364.03,502.23,142368.29,265.56,110466.93,475.43,97966.25,
250750705000103,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,1,143.0,555.0,3.88,5.22,359.12,65738.82,410.83,53864.82,211.32,61379.7,364.17,50067.16,
250750705000104,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,279.0,935.0,3.35,2.73,950.87,1431794.73,997.34,1455511.55,518.59,785173.71,861.1,1009277.32,
250750705000105,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,272.0,980.0,3.6,1.91,2572.97,16023776.07,2661.02,16339018.33,1157.26,6267430.01,1830.8,8686293.88,
250750705000106,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,293.0,992.0,3.39,2.35,1879.96,3532978.15,1932.73,3530148.25,1015.72,2040269.38,1415.11,2277720.96,
250750705000107,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,1,101.0,389.0,3.85,3.73,273.58,70923.77,425.11,45398.1,232.95,93401.95,457.28,80687.27,
250750705000108,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,214.0,777.0,3.63,3.18,423.99,256740.32,596.93,258239.56,299.07,189364.92,605.73,197809.09,
250750705000109,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,110.0,418.0,3.8,4.05,605.51,769027.17,672.79,809620.31,329.26,332197.39,585.91,441324.08,
250750705000110,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,222.0,795.0,3.58,3.23,536.68,305844.54,688.68,287681.95,325.48,231073.99,642.92,252416.88,
250750705000111,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,323.0,1197.0,3.71,3.26,398.38,168014.93,529.54,153818.26,297.95,159995.17,549.63,156804.19,
250750705000112,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,219.0,796.0,3.63,3.53,441.77,145375.72,531.58,127088.83,261.8,109138.46,507.44,86827.76,
250750705000113,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,173.0,595.0,3.44,2.21,787.56,635241.89,825.75,634506.14,451.41,353982.47,687.68,376847.42,
250750705000114,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,219.0,742.0,3.39,2.1,580.0,1980947.22,725.82,2375423.22,367.96,790683.87,626.63,1185515.01,
250750705000115,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,160.0,572.0,3.58,2.61,756.49,2204277.14,916.96,2527153.7,440.43,861774.09,748.88,1235573.73,
250750705000116,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,101.0,375.0,3.71,3.47,970.9,4204897.99,1032.22,4409326.51,601.73,2661752.78,929.19,3811322.54,
250750705000117,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,193.0,681.0,3.53,4.06,690.21,468109.39,797.67,455195.09,412.54,292000.3,664.97,302848.08,
250750705000118,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,171.0,523.0,3.06,3.34,838.49,681376.04,931.05,670342.39,588.3,446207.91,788.32,440219.41,
250750705000119,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,283.0,927.0,3.28,2.1,1354.48,1848907.6,1419.69,1845329.78,795.87,1153509.05,1160.29,1259039.85,
250750705000120,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,316.0,1060.0,3.35,3.09,808.6,837344.53,869.11,847449.25,463.23,453636.41,707.92,520152.28,
250750705000121,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,173.0,648.0,3.75,3.04,642.68,283852.63,694.89,270546.91,372.36,266567.49,629.37,288869.56,
250750705000122,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,280.0,976.0,3.49,3.26,736.09,2321351.26,780.7,2427613.17,397.01,905245.47,638.73,1302784.4,
250750705000123,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,281.0,990.0,3.52,2.68,604.0,2077365.81,888.61,2807145.97,367.31,846877.29,739.92,1431673.66,
250750705000124,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,209.0,728.0,3.48,2.5,922.52,678232.78,968.88,667344.93,502.53,469586.66,808.13,508288.29,
250750705000125,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,259.0,842.0,3.25,2.17,895.02,648100.43,934.71,639706.46,524.13,475373.85,787.76,506865.16,
250750705000126,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,202.0,659.0,3.26,2.67,1033.38,941083.96,1122.27,922174.38,582.08,614635.43,877.76,667457.14,
250750705000127,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,153.0,528.0,3.45,3.38,635.78,996929.83,765.94,1102160.52,374.24,483538.1,652.74,662281.22,
250750705000128,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,156.0,495.0,3.17,1.99,1368.54,1974490.65,1452.33,1973683.57,769.86,1328027.44,1227.78,1556567.85,
250750705000129,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,342.0,1290.0,3.77,4.51,555.54,533028.48,646.24,561536.03,312.62,265391.79,547.72,336320.75,
250750705000130,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,210.0,674.0,3.21,3.02,671.82,486775.5,766.75,482748.8,453.66,310460.15,659.36,315612.24,
250750705000131,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507056.0,Trincheiras,1,1,221.0,768.0,3.48,3.38,488.43,263434.68,574.17,260432.95,290.69,167139.74,515.79,180499.93,
250750705000132,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507028.0,Ilha do Bispo,1,1,367.0,1286.0,3.5,3.22,357.63,227595.92,602.07,236023.32,253.99,142095.63,564.14,140638.57,
250750705000133,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507056.0,Trincheiras,1,0,280.0,948.0,3.39,4.13,894.25,874094.07,927.37,875759.49,550.63,809036.37,843.41,992623.51,
250750705000134,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507056.0,Trincheiras,1,0,192.0,630.0,3.28,2.06,1502.7,2844149.22,1594.02,2871576.83,949.45,3490040.57,1298.42,4321661.78,
250750705000135,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507056.0,Trincheiras,1,0,176.0,597.0,3.39,3.86,824.86,2081342.35,987.59,2332952.11,496.2,971957.83,793.61,1319577.02,
250750705000136,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507056.0,Trincheiras,1,0,147.0,507.0,3.45,3.14,836.21,866508.09,890.75,874500.1,483.7,509221.48,756.1,590327.67,
250750705000137,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507056.0,Trincheiras,1,1,157.0,523.0,3.33,2.85,386.64,96369.24,427.49,89037.83,258.58,87549.64,415.14,75517.38,
250750705000138,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507056.0,Trincheiras,1,1,306.0,1078.0,3.52,2.93,280.87,212931.09,543.96,269635.29,170.87,136099.62,510.27,233580.24,
250750705000139,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507028.0,Ilha do Bispo,1,0,103.0,363.0,3.52,2.55,421.85,651391.95,712.31,897022.12,243.29,281981.43,610.26,485051.64,
250750705000140,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507015.0,Centro,1,0,91.0,273.0,3.0,2.4,2915.79,8443750.83,3049.85,8422868.2,1519.13,4929286.96,2247.97,5660038.79,
250750705000141,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507015.0,Centro,1,0,201.0,536.0,2.67,1.57,3080.0,9315078.38,3224.37,9286053.88,1703.61,5988535.35,2207.32,6648915.02,
250750705000142,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507015.0,Centro,1,0,42.0,132.0,3.14,3.25,1545.24,4287649.94,1707.89,4465871.12,797.45,2401130.93,1316.27,3291131.0,
250750705000143,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507015.0,Centro,1,0,162.0,470.0,2.9,2.33,606.08,477526.86,755.27,482431.81,389.94,307789.34,694.73,336749.26,
250750705000144,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507015.0,Centro,1,0,165.0,477.0,2.89,4.05,1470.42,3709890.09,1516.38,3756436.49,793.78,2002751.35,1197.39,2539635.48,
250750705000145,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507015.0,Centro,1,0,92.0,306.0,3.33,4.42,1901.87,5637772.73,2011.17,5743167.21,974.74,2880221.02,1474.49,3623793.29,
250750705000146,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507015.0,Centro,1,0,149.0,478.0,3.21,2.48,1737.7,8720902.29,1849.41,9077483.02,981.79,4037780.27,1427.47,5238473.49,
250750705000147,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507015.0,Centro,1,0,127.0,366.0,2.88,1.99,2030.2,5927504.4,2148.63,6019583.16,1159.99,3453912.41,1686.83,4136738.16,
250750705000148,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507015.0,Centro,1,0,155.0,466.0,3.01,2.81,1807.75,4960072.72,1893.25,5033289.54,973.1,2549386.57,1355.61,3034497.08,
250750705000149,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507052.0,Tambiá,1,0,187.0,577.0,3.09,2.38,2316.51,6440667.04,2420.04,6478177.2,1236.47,4096711.19,1762.62,4914754.01,
250750705000150,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507052.0,Tambiá,1,0,291.0,969.0,3.33,2.57,1513.43,2692380.67,1601.48,2708068.14,850.88,1548616.38,1230.15,1772715.45,
250750705000151,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507007.0,Estados,1,0,238.0,837.0,3.52,2.42,4224.77,21678780.92,4676.73,21885208.76,2396.79,13088181.55,3357.22,15112062.72,
